time_ms;left_accel_x;left_accel_y;left_accel_z;left_gyro_x;left_gyro_y;left_gyro_z;right_accel_x;right_accel_y;right_accel_z;right_gyro_x;right_gyro_y;right_gyro_z
20680;3.4;-8.4;-2.9;-5.0;-7.25;1.0;-0.11;-9.63;2.17;-17.75;13.188;0.625
20730;2.93;-8.63;-2.18;-12.563;0.25;-2.875;0.27;-9.21;2.66;-16.437;13.313;-1.187
20778;2.41;-8.76;-1.46;-18.5;19.687;-4.375;0.08;-9.61;2.53;-20.5;16.562;0.062
20827;1.51;-9.29;-0.88;-30.562;1.25;-5.625;-0.69;-9.72;2.88;-20.937;20.812;0.375
20880;2.41;-11.3;-0.92;-45.25;-0.437;-14.5;-0.88;-9.96;3.18;-18.375;9.938;0.187
20930;3.15;-10.72;-2.42;-18.562;65.125;4.062;0.27;-9.27;3.11;-14.125;5.25;1.25
20978;1.87;-9.48;-2.28;-4.125;-8.875;5.562;0.3;-9.29;3.13;-12.313;16.0;3.188
21027;1.46;-9.3;-0.15;-10.375;29.5;2.75;-0.02;-9.26;3.24;-9.125;23.437;1.0
21080;2.18;-9.47;-0.78;-7.875;17.625;8.75;0.14;-9.38;3.19;-8.188;20.375;0.937
21129;2.21;-9.56;-0.31;-15.25;12.375;3.625;0.16;-9.38;3.47;-4.625;19.0;1.312
21178;0.88;-9.22;-0.38;-9.688;1.437;7.875;0.69;-9.27;3.44;-3.938;19.562;1.312
21229;2.19;-9.34;-0.57;-16.937;-15.875;5.625;0.47;-9.3;2.97;-0.937;27.25;-0.937
21279;3.3;-9.15;0.17;-21.875;-1.562;3.25;0.2;-9.41;3.06;3.938;31.125;-2.563
21329;2.22;-9.47;0.21;-32.688;5.625;2.5;0.21;-9.75;2.21;9.5;34.0;-3.938
21378;1.17;-9.65;0.15;-34.125;6.25;-1.75;0.23;-9.95;1.49;25.75;41.188;-8.063
21429;1.51;-9.46;0.69;-32.813;-12.625;1.562;0.19;-9.91;0.87;42.313;48.125;-8.688
21480;1.76;-9.31;1.0;-34.063;-21.25;-0.062;0.79;-10.26;0.08;74.0;27.625;-6.625
21529;2.87;-9.36;1.82;-34.188;-2.875;-2.375;1.47;-9.88;0.25;108.438;34.0;0.687
21578;1.98;-9.56;1.68;-29.125;-11.563;-2.438;-1.7;-11.09;1.93;96.688;44.625;-13.063
21628;2.04;-9.69;1.48;-18.937;-34.625;2.875;-1.69;-11.28;1.98;84.688;-27.187;-26.75
21679;3.48;-9.79;1.27;-7.0;-46.625;7.062;-0.75;-9.9;1.56;75.625;-98.0;-26.687
21729;3.51;-9.14;1.58;-1.5;-24.625;9.875;0.44;-10.01;0.9;56.313;-93.188;-27.812
21778;2.27;-8.91;1.71;-1.437;-13.125;5.937;1.66;-8.77;0.27;39.563;-73.688;-34.188
21828;2.49;-9.23;2.08;-10.313;-13.813;0.25;1.59;-8.96;-0.51;28.875;-48.188;-28.687
21880;2.24;-9.35;1.82;-10.438;-12.75;-2.813;0.76;-9.1;-1.12;17.812;-5.562;-21.562
21929;2.76;-9.37;1.92;-14.063;-12.875;-1.812;-0.69;-8.6;-1.38;15.188;0.062;-14.0
