Header;foot_Accel_X;foot_Accel_Y;foot_Accel_Z;foot_Gyro_X;foot_Gyro_Y;foot_Gyro_Z;shank_Accel_X;shank_Accel_Y;shank_Accel_Z;shank_Gyro_X;shank_Gyro_Y;shank_Gyro_Z;thigh_Accel_X;thigh_Accel_Y;thigh_Accel_Z;thigh_Gyro_X;thigh_Gyro_Y;thigh_Gyro_Z;trunk_Accel_X;trunk_Accel_Y;trunk_Accel_Z;trunk_Gyro_X;trunk_Gyro_Y;trunk_Gyro_Z;Label
64.06;-0.725470539;0.22303742;0.999875502;0.092804869;0.124779412;-0.010784416;-1.035661261;0.166928434;-0.301684011;0.183962373;1.713628694;0.0629079;-1.096293961;-0.322942323;0.060282489;-0.249430731;0.032166788;-1.499045858;-1.180294636;-0.138841347;-0.264182254;-0.207127785;0.264336955;-0.504768911;turn2
64.16;-0.539653471;0.181937345;0.796485192;-0.281250548;-0.148206424;-0.254942255;-1.025905424;0.080812195;-0.269721918;-0.120878184;0.534340716;-0.114831418;-1.026842163;-0.206138549;0.16567097;-0.547780989;-0.137590101;-2.454220881;-0.881018343;-0.052322777;0.056111229;-0.300707287;-0.002507475;0.392096207;turn2
64.26;-0.568021275;0.160847283;0.801254282;-0.025254096;0.053191203;-0.391283014;-0.978982315;0.094574744;-0.108674315;0.38159222;0.632616973;-0.136464499;-0.895757186;0.127016924;0.119974812;-0.01030009;-0.191630032;-2.23257742;-0.654156461;0.200166859;0.108452136;0.432199658;-0.049593918;-0.09298409;turn2
64.36;-0.568781795;0.155713763;0.79427458;0.237749534;1.051216865;-0.365976911;-1.190965179;-0.020059947;-0.225661682;1.077630642;1.383933221;-0.295865744;-1.033191215;-0.100061089;0.214373497;0.690852918;-0.275953386;-1.496663307;-0.930195776;-0.031256572;0.212241025;0.706112129;0.086787857;-0.760703278;turn2
64.46;-0.908967849;0.189290323;0.722681283;0.338268994;4.036898821;-0.498269356;-1.407302597;0.182320852;0.0403307;0.72493203;2.202636152;-0.86559953;-1.140036153;0.130741343;0.081880044;0.303938133;-0.86280014;-0.63740774;-1.214143834;-0.379878251;0.211337976;-0.087953669;-0.079624597;0.303784078;turn2
64.56;-2.022044467;0.993153609;1.669060012;-0.899379363;6.324166748;-4.13705827;-1.833737274;0.733842874;0.061604661;-0.298643489;3.249762534;-0.833153421;-1.426095931;0.297503726;0.021357645;-0.647594996;-0.464192699;2.378481237;-1.287130393;0.109771734;-0.172642239;-0.77529243;-0.195541579;1.411645601;turn2
64.66;-0.528811021;1.183784185;1.838201692;-0.854168317;-1.373373126;0.540077233;-0.886472591;0.353755278;-0.065222214;-1.079333374;0.755302903;-0.240553116;-1.574830784;-0.34484949;0.192703242;-0.327827024;0.909650915;4.086629662;-1.058725991;0.308991889;-0.067319555;-1.271997521;0.012488263;0.073924316;turn2
64.76;-0.497366112;0.094266812;0.899034336;-0.810076334;-6.356791073;1.7039149;-0.486367451;0.195879404;0.074554079;-2.014641257;-4.006689218;-0.290392718;-0.803266848;-0.504896765;0.115198521;-0.561767939;1.178097366;2.657313988;-0.681793652;-0.137276563;-0.019659341;-2.149201148;-0.162201627;-0.113929172;turn2
64.86;-1.469035728;0.917661779;0.932266367;-0.352870548;-4.909424538;2.352863817;-1.641712489;0.362893532;-0.618798153;-2.610600308;-6.509445918;-0.639855134;-0.643213461;-0.31382256;0.288703586;-1.596480504;0.48480251;0.587694775;-0.778676919;-0.157264285;0.170826521;-2.120928242;-0.392458904;0.42011684;turn2
64.96;-3.142102022;-0.080257962;-0.896752769;-0.521530693;0.098108123;3.995262856;-1.357951494;0.471436467;-1.582324648;-1.977597353;-3.340078075;-0.208131914;-1.005273847;0.695578661;0.216316338;-1.464393738;-0.099939138;0.30167269;-0.970471319;0.142084938;0.347149156;-1.661168334;-0.02683921;0.549498552;turn2
65.06;-1.905718831;-0.086512194;0.153631398;-0.899145473;1.199746625;0.59750778;-1.165000874;0.006191914;-0.978456054;-1.295456933;2.676153223;0.198483768;-1.083454308;0.174417706;0.278259997;-1.603704742;0.279744637;0.393335318;-1.157399616;0.112017262;0.34442863;-0.911751245;0.309453197;-0.536099244;turn2
