time_ms,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z
16111,-0.807,-0.449,-0.276,-1.39333,-0.69556,-0.3,-1.252,0.243,0.202,-0.45889,-0.13111,2.29222
16211,-0.923,-0.021,0.442,-0.49889,0.24556,-0.98444,-1.452,-0.189,-0.416,-0.21444,0.84667,2.40667
16308,-0.97,-0.006,0.06,-0.98,-0.02778,-1.36111,-0.881,-0.079,-0.104,-1.82889,0.38889,1.61111
16411,-0.922,0.0,0.39,-1.15111,0.24667,-1.04444,-0.363,-0.182,0.006,-0.86556,-0.02778,0.16
16512,-0.871,-0.021,0.29,-0.28556,0.32333,-0.93889,-1.043,0.448,-0.149,0.84778,-0.14556,-1.83333
16606,-0.903,-0.197,0.37,-0.78111,-0.02444,-0.29,-1.075,0.556,-0.142,0.42333,0.38778,0.45222
16701,-1.31,0.061,0.164,-0.56222,0.0,0.09667,-0.947,-0.036,-0.02,-1.56889,0.48333,-0.77444
16807,-1.34,-0.188,0.131,0.8,-0.45,2.87889,-0.868,-0.091,-0.449,0.60667,0.31222,-0.76
16899,-1.12,-0.218,0.252,2.35667,-0.90889,2.12667,-1.002,0.047,-0.028,0.64667,0.23111,-1.40778
16995,-0.541,0.023,0.085,1.58889,-0.35111,1.44222,-0.946,-0.011,-0.188,1.78333,0.02333,-1.14667
17106,-0.41,-0.098,-0.023,0.37444,-0.00556,-0.28222,-0.948,-0.188,-0.204,0.51889,-0.29111,-1.15111
17211,-1.357,1.061,0.256,-1.24444,0.59222,-1.69,-1.025,-0.033,-0.206,0.83111,-0.09556,-0.56333
17298,-0.985,0.539,-0.147,0.34556,-0.23222,0.22778,-1.309,-0.029,-0.265,0.63889,0.10222,-0.05889
17405,-0.55,-0.051,-0.348,-1.61111,-1.02778,0.17333,-1.122,0.18,0.071,-0.24444,0.00111,1.91
17501,-0.9,-0.145,0.429,-0.28556,0.25111,-1.02,-1.472,-0.218,-0.36,0.56222,0.70778,2.44222
17604,-0.915,-0.109,0.12,-0.94,-0.11222,-1.56,-1.039,-0.067,-0.138,-2.14,0.48222,1.72667
17696,-0.888,-0.087,0.305,-1.39444,0.09556,-1.05111,-0.417,-0.181,0.008,-1.23,0.14556,0.61556
17808,-0.878,-0.031,0.394,-0.44333,0.17333,-0.82667,-0.583,0.114,0.033,0.43333,-0.18333,-1.33
17917,-0.936,-0.242,0.432,-0.85333,0.02111,-0.36889,-1.144,0.856,0.011,-1.39333,0.62889,0.64667
18013,-1.346,0.058,0.292,-1.00667,-0.13556,0.21667,-1.01,-0.004,-0.243,-2.36222,0.16222,-0.34
18115,-1.553,-0.267,0.195,0.83222,-0.41,2.98222,-0.91,-0.145,-0.391,0.47,0.36444,-0.74444
